bus t PEMmin PEMmax
 4 17   0.3223   0.1538
 4 18   0.1395   0.1768
 4 19   0.1333   0.1423
 4 20   0.0000   0.0504
 4 21   0.1535   0.0692
 4 22   0.3562   0.2808
 4 23  -0.6727  -0.6727
 4 24  -0.7420  -0.7420
 4 25   0.0000   0.0000
 4 26   0.0128   0.0000
 4 27   0.0152   0.0000
 4 28   0.0300   0.0946
 4 29   0.0297   0.0152
 4 30   0.0306   0.0390
 4 31   0.0637   0.0402
 4 32   0.2444   0.1421
 4 33   0.7303   0.1677
 4 34   0.0939   0.1179
 4 35   0.2773   0.0996
 4 36   0.1519   0.0629
 4 37   0.3109   0.4083
 4 38   0.4842   0.1515
 4 39   0.1202   0.2765
 4 40   0.1475   0.0621
 4 41   0.0955   0.1976
 4 42   0.0841   0.1261
 4 43   0.4387   0.3226
 4 44   0.1368   0.0394
 4 45   0.0653   0.0648
 4 46   0.0522   0.1457
 4 47   0.1267   0.0215
 4 48   0.0323   0.0290
 5  1   0.1953   0.0067
 5  2   0.0000   0.0072
 5  3   0.0030   0.0916
 5  4   0.0034   0.0000
 5  5   0.0073   0.0000
 5  6   0.0030   0.0000
 5  7   0.0030   0.0128
 5  8   0.0000   0.0142
 5  9   0.0155   0.0226
 5 10   0.0325   0.0000
 5 11   0.1201   0.0208
 5 12   0.0348   0.0288
 5 13   0.3118   0.0880
 5 14   0.2501   0.0779
 5 15   0.1611   0.1982
 5 16   0.1727   0.1118
 5 17   0.1802   0.0325
 5 18   0.2128   0.0148
 5 19   0.1544   0.1499
 5 20   0.0000   0.0247
 5 21   0.0000   0.0784
 5 22   0.0000   0.1975
 5 23  -0.6727  -0.6727
 5 24  -0.7420  -0.7420
 5 25   0.0000   0.0000
 5 26   0.0000   0.0000
 5 27   0.0000   0.0000
 5 28   0.0000   0.0095
 5 29   0.0618   0.0092
 5 30   0.0296   0.0323
 5 31   0.1157   0.1033
 5 32   0.1079   0.0901
 5 33   0.3662   0.0172
 5 34   0.2109   0.1583
 5 35   0.0642   0.1501
 5 36   0.2532   0.1948
 5 37   0.2973   0.2221
 5 38   0.1677   0.0327
 5 39   0.0915   0.1348
 5 40   0.1470   0.4681
 5 41   0.2372   0.0272
 5 42   0.0066   0.0048
 5 43   0.0427   0.1989
 5 44   0.0207   0.0160
 5 45   0.3558   0.0743
 5 46   0.2034   0.0917
 5 47   0.2237   0.0963
 5 48   0.0197   0.1078
 6  1   0.0366   0.0359
 6  2   0.0000   0.0061
 6  3   0.0121   0.0152
 6  4   0.0300   0.1248
 6  5   0.0000   0.0000
 6  6   0.0000   0.0000
 6  7   0.0101   0.0000
 6  8   0.0161   0.0000
 6  9   0.0128   0.0216
 6 10   0.0379   0.0583
 6 11   0.1264   0.1085
 6 12   0.1987   0.0875
 6 13   0.3176   0.3674
 6 14   0.2378   0.3016
 6 15   0.2907   0.2372
 6 16   0.2344   0.3954
 6 17   0.3051   0.2723
 6 18   0.2482   0.3075
 6 19   0.3591   0.1397
 6 20   0.0000   0.0831
 6 21   0.1278   0.1676
 6 22   0.3772   0.1864
 6 23  -0.6727  -0.6727
 6 24  -0.7420  -0.7420
 6 25   0.0000   0.0000
 6 26   0.0000   0.0187
 6 27   0.0367   0.0084
 6 28   0.0238   0.1410
 6 29   0.0468   0.0706
 6 30   0.0751   0.1199
 6 31   0.0877   0.2645
 6 32   0.2309   0.3225
 6 33   0.0964   0.4158
 6 34   0.1526   0.2187
 6 35   0.5636   0.3069
 6 36   0.1957   0.3324
 6 37   0.3084   0.4091
 6 38   0.2387   0.5098
 6 39   0.2134   0.4705
 6 40   0.6174   0.2320
 6 41   0.2563   0.2852
 6 42   0.1314   0.4237
 6 43   0.0994   0.2465
 6 44   0.0901   0.0916
 6 45   0.2300   0.1291
 6 46   0.0971   0.1399
 6 47   0.2510   0.0684
 6 48   0.0639   0.0519
 7  1   0.0000   0.0000
 7  2   0.0000   0.0000
 7  3   0.0000   0.0000
 7  4   0.0000   0.0000
 7  5   0.0000   0.0000
 7  6   0.0000   0.0000
 7  7   0.0000   0.0000
 7  8   0.0000   0.0000
 7  9   0.0000   0.0000
 7 10   0.0000   0.0000
 7 11   0.0000   0.0000
 7 12   0.0000   0.0000
 7 13   0.0000   0.0000
 7 14   0.0000   0.0000
 7 15   0.0000   0.0000
 7 16   0.0000   0.0000
 7 17   0.0000   0.0000
 7 18   0.0000   0.0000
 7 19   0.0000   0.0000
 7 20   0.0000   0.0000
 7 21   0.0000   0.0000
 7 22   0.0000   0.0000
 7 23   0.0000   0.0000
 7 24   0.0000   0.0000
 7 25   0.0000   0.0000
 7 26   0.0000   0.0000
 7 27   0.0000   0.0000
 7 28   0.0000   0.0000
 7 29   0.0000   0.0000
 7 30   0.0000   0.0000
 7 31   0.0000   0.0000
 7 32   0.0000   0.0000
 7 33   0.0000   0.0000
 7 34   0.0000   0.0000
 7 35   0.0000   0.0000
 7 36   0.0000   0.0000
 7 37   0.0000   0.0000
 7 38   0.0000   0.0000
 7 39   0.0000   0.0000
 7 40   0.0000   0.0000
 7 41   0.0000   0.0000
 7 42   0.0000   0.0000
 7 43   0.0000   0.0000
 7 44   0.0000   0.0000
 7 45   0.0000   0.0000
 7 46   0.0000   0.0000
 7 47   0.0000   0.0000
 7 48   0.0000   0.0000
 8  1   0.0000   0.0000
 8  2   0.0000   0.0000
 8  3   0.0000   0.0000
 8  4   0.0000   0.0000
 8  5   0.0000   0.0000
 8  6   0.0000   0.0000
 8  7   0.0000   0.0000
 8  8   0.0000   0.0000
 8  9   0.0000   0.0000
 8 10   0.0000   0.0000
 8 11   0.0000   0.0000
 8 12   0.0000   0.0000
 8 13   0.0000   0.0000
 8 14   0.0000   0.0000
 8 15   0.0000   0.0000
 8 16   0.0000   0.0000
 8 17   0.0000   0.0000
 8 18   0.0000   0.0000
 8 19   0.0000   0.0000
 8 20   0.0000   0.0000
 8 21   0.0000   0.0000
 8 22   0.0000   0.0000
 8 23   0.0000   0.0000
 8 24   0.0000   0.0000
 8 25   0.0000   0.0000
 8 26   0.0000   0.0000
 8 27   0.0000   0.0000
 8 28   0.0000   0.0000
 8 29   0.0000   0.0000
 8 30   0.0000   0.0000
 8 31   0.0000   0.0000
 8 32   0.0000   0.0000
 8 33   0.0000   0.0000
 8 34   0.0000   0.0000
 8 35   0.0000   0.0000
 8 36   0.0000   0.0000
 8 37   0.0000   0.0000
 8 38   0.0000   0.0000
 8 39   0.0000   0.0000
 8 40   0.0000   0.0000
 8 41   0.0000   0.0000
 8 42   0.0000   0.0000
 8 43   0.0000   0.0000
 8 44   0.0000   0.0000
 8 45   0.0000   0.0000
 8 46   0.0000   0.0000
 8 47   0.0000   0.0000
 8 48   0.0000   0.0000
 9  1   0.0288   0.0636
 9  2   0.0072   0.0000
 9  3   0.0000   0.0805
 9  4   0.0106   0.0000
 9  5   0.0224   0.0198
 9  6   0.0123   0.0232
 9  7   0.0125   0.0040
 9  8   0.0197   0.0038
 9  9   0.0121   0.0039
 9 10   0.0532   0.0615
 9 11   0.0151   0.0259
 9 12   0.0518   0.1626
 9 13   0.1512   0.1855
 9 14   0.2920   0.1553
 9 15   0.3421   0.4341
 9 16   0.1685   0.1600
 9 17   0.1822   0.0547
 9 18   0.1585   0.1752
 9 19   0.1760   0.2193
 9 20   0.0000   0.1271
 9 21   0.0939   0.0808
 9 22   0.2726   0.3881
 9 23  -0.6727  -0.6727
 9 24  -0.7420  -0.7420
 9 25   0.0000   0.0000
 9 26   0.0000   0.0000
 9 27   0.0000   0.0000
 9 28   0.1091   0.0227
 9 29   0.0350   0.0929
 9 30   0.0277   0.0448
 9 31   0.0687   0.2428
 9 32   0.0718   0.5507
 9 33   0.1857   0.1998
 9 34   0.2388   0.4778
 9 35   0.2741   0.4661
 9 36   0.2620   0.4928
 9 37   0.1887   0.1611
 9 38   0.2456   0.1539
 9 39   0.2164   0.0612
 9 40   0.3840   0.3207
 9 41   0.2322   0.0696
 9 42   0.2303   0.1080
 9 43   0.1420   0.4827
 9 44   0.1513   0.0735
 9 45   0.1131   0.1388
 9 46   0.2618   0.2996
 9 47   0.0069   0.0552
 9 48   0.0537   0.0604
10  1   0.1999   0.1234
10  2   0.0091   0.0360
10  3   0.0000   0.0000
10  4   0.0000   0.0000
10  5   0.0000   0.0363
10  6   0.0000   0.0174
10  7   0.0075   0.0227
10  8   0.0074   0.0082
10  9   0.0151   0.0041
10 10   0.0283   0.0357
10 11   0.0586   0.0083
10 12   0.1787   0.1415
10 13   0.3400   0.3384
10 14   0.2801   0.2435
10 15   0.1927   0.1598
10 16   0.2555   0.2135
10 17   0.2885   0.2565
10 18   0.2295   0.2545
10 19   0.1754   0.2174
10 20   0.0375   0.0088
10 21   0.0394   0.1618
10 22   0.2630   0.1661
10 23  -0.6727  -0.6727
10 24  -0.7420  -0.7420
10 25   0.0000   0.0000
10 26   0.0000   0.0000
10 27   0.0976   0.0000
10 28   0.0175   0.0901
10 29   0.0950   0.0237
10 30   0.0569   0.0196
10 31   0.0470   0.2195
10 32   0.1430   0.2064
10 33   0.0931   0.0695
10 34   0.2957   0.0558
10 35   0.1706   0.1137
10 36   0.1496   0.3435
10 37   0.0820   0.2737
10 38   0.1408   0.1074
10 39   0.0938   0.2555
10 40   0.1909   0.3820
10 41   0.4344   0.2589
10 42   0.2729   0.1062
10 43   0.0978   0.0661
10 44   0.0661   0.0199
10 45   0.1148   0.1584
10 46   0.4592   0.2147
10 47   0.1394   0.0263
10 48   0.0610   0.2502
11  1   0.0297   0.0259
11  2   0.0154   0.0430
11  3   0.0093   0.0154
11  4   0.0000   0.0000
11  5   0.0084   0.0000
11  6   0.0174   0.0000
11  7   0.0161   0.0079
11  8   0.0090   0.0000
11  9   0.0224   0.0758
11 10   0.0375   0.0849
11 11   0.0789   0.0744
11 12   0.0644   0.0944
11 13   0.0872   0.1784
11 14   0.1805   0.6422
11 15   0.5727   0.6328
11 16   0.0739   0.1830
11 17   0.1184   0.3121
11 18   0.2418   0.3216
11 19   0.1910   0.4024
11 20   0.1118   0.1075
11 21   0.1191   0.0082
11 22   0.1331   0.2733
11 23  -0.6727  -0.6727
11 24  -0.7420  -0.7420
11 25   0.0000   0.0000
11 26   0.0000   0.0000
11 27   0.0171   0.0000
11 28   0.0394   0.0089
11 29   0.0322   0.2080
11 30   0.0307   0.0150
11 31   0.1529   0.2370
11 32   0.2840   0.2655
11 33   0.0903   0.3399
11 34   0.4714   0.2337
11 35   0.2713   0.1668
11 36   0.2727   0.4019
11 37   0.4849   0.1603
11 38   0.2512   0.3052
11 39   0.3733   0.2997
11 40   0.2862   0.1276
11 41   0.2300   0.1154
11 42   0.1454   0.1908
11 43   0.2080   0.0471
11 44   0.1016   0.0650
11 45   0.0696   0.1691
11 46   0.0998   0.0675
11 47   0.0000   0.1142
11 48   0.1983   0.0885
12  1   0.0881  -0.8395
12  2   0.0901   4.5164
12  3   0.0000  -3.1908
12  4   0.0000   0.1145
12  5   0.0000   0.1760
12  6   0.0083  13.4442
12  7   0.0083  -0.1400
12  8   0.0082   6.7601
12  9   0.0103   0.1049
12 10   0.0099   0.3220
12 11   0.0667   0.0000
12 12   0.1822   9.5668
12 13   0.1477   6.8040
12 14   0.2008  -0.8486
12 15   0.1602   1.6163
12 16   0.3604   4.9354
12 17   0.5472   5.3272
12 18   0.0347   2.1366
12 19   0.3424   4.5540
12 20   0.0000   2.5037
12 21   0.0886   3.3763
12 22   0.4019   2.3621
12 23  -0.6727  -0.6727
12 24  -0.7420  -6.8592
12 25   0.0106  -4.1970
12 26   0.0000   1.8484
12 27   0.1039   4.5846
12 28   0.1125   3.6420
12 29   0.0000   2.2635
12 30   0.0468   0.1539
12 31   0.0729   1.6340
12 32   0.0532   0.6243
12 33   0.1251   4.4877
12 34   0.1682   2.1358
12 35   0.2529  -5.8068
12 36   0.1378   4.1352
12 37   0.2351   5.9246
12 38   0.2519   2.7594
12 39   0.1642  -0.7421
12 40   0.0328  -8.3180
12 41   0.0590   2.4571
12 42   0.0328   1.0775
12 43   0.1165   2.7309
12 44   0.1573   2.6802
12 45   0.1285   1.0601
12 46   0.1838   4.7649
12 47   0.0628   3.5533
12 48   0.0102  11.0954
13  1   0.0720  -3.7835
13  2   0.0280   0.3570
13  3   0.0078   4.7823
13  4   0.0172   5.0615
13  5   0.0976   7.3708
13  6   0.0000  -1.5363
13  7   0.0117   1.4549
13  8   0.0000   2.4668
13  9   0.0114   5.2228
13 10   0.0360   6.1587
13 11   0.0554   0.3281
13 12   0.0790   6.2223
13 13   0.2178   0.4008
13 14   0.3905  -1.0905
13 15   0.3085  -1.9902
13 16   0.1530  13.4658
13 17   0.2046   8.6625
13 18   0.1932  -1.4563
13 19   0.2482   8.0249
13 20   0.0000   7.0995
13 21   0.0000   5.9663
13 22   0.0000   1.7978
13 23  -0.6727 -20.1970
13 24  -0.7420 -10.4116
13 25   0.0000  -1.0970
13 26   0.0000   0.0000
13 27   0.0553   3.1015
13 28   0.1369   0.1232
13 29   0.0295  -1.4241
13 30   0.0485   0.1539
13 31   0.3231   2.0670
13 32   0.1773   3.6981
13 33   0.5011   7.5457
13 34   0.3517   8.3475
13 35   0.2744  11.2967
13 36   0.5884  13.0781
13 37   0.1908   2.9050
13 38   0.5547   3.6502
13 39   0.3212 -11.3576
13 40   0.1222   2.5158
13 41   0.2688   2.8586
13 42   0.0361   2.9553
13 43   0.1346   2.2426
13 44   0.0307   1.0938
13 45   0.0692   8.2640
13 46   0.1471  10.5609
13 47   0.1359  -4.2212
13 48   0.2119  10.1883
14  1   0.0000   0.0557
14  2   0.0000   0.0212
14  3   0.0000   0.0493
14  4   0.0000   0.1927
14  5   0.0000   0.0000
14  6   0.0000   0.0000
14  7   0.0000   0.0979
14  8   0.0310   0.0518
14  9   0.0224   0.0319
14 10   0.0000   0.0740
14 11   0.0597   0.3059
14 12   0.1907   0.6508
14 13   0.3719   0.8469
14 14   0.2585   1.0398
14 15   0.3455   1.1463
14 16   0.2742   0.8504
14 17   0.1847   1.1481
14 18   0.2686   1.3261
14 19   0.4765   0.9599
14 20   0.0115   0.0000
14 21   0.3242   0.1379
14 22   0.2001   0.4449
14 23  -0.6727  -0.6727
14 24  -0.7420  -0.7420
14 25   0.0000   0.0000
14 26   0.0000   0.0000
14 27   0.0367   0.0425
14 28   0.0140   0.0570
14 29   0.0578   0.2781
14 30   0.0511   0.0934
14 31   0.2699   0.6220
14 32   0.3132   0.5832
14 33   0.0847   0.2139
14 34   0.1426   0.1269
14 35   0.2702   0.6206
14 36   0.3033   0.3995
14 37   0.1754   0.5474
14 38   0.1879   0.1686
14 39   0.1599   0.2503
14 40   0.0145   0.2858
14 41   0.1272   0.1729
14 42   0.0132   0.1005
14 43   0.2175   0.1817
14 44   0.1695   0.1029
14 45   0.0170   0.1233
14 46   0.0857   0.2609
14 47   0.0356   0.1751
14 48   0.0323   0.0445
EVs  Frommin  Tomin #Evsmin Frommax  Tomax #Evsmax
  1      14      13       7      14      13       7
  2       3       4       7       3       4       7
  3       5       4      13       5       4      13
  4       2       4      13       2       4      13
  5      11       6       7      11       6       7
  6      12      13       7      12      13       7
  7       6      12       7       6      12       7
  8      12      13      13      12      13      13
  9      10      11       7      10      11       7
 10       4       5      13       4       5      13
 11       2       4      13       2       4      13
 12       9      10      13       9      10      13
 13      13       6      13      13       6      13
 14       2       4      13       2       4      13
 15       4       5      13       4       5      13
 16       6      11       7       6      11       7
 17       5       2       7       5       2       7
 18      11      10       7      11      10       7
 19      13      14       7      13      14       7
 20      14       9       7      14       9       7
 21       6      13      13       6      13      13
 22       5       4      13       5       4      13
 23       4       2       7       4       2       7
 24       9      14       7       9      14       7
 25       4       5      13       4       5      13
 26      12       6       7      12       6       7
 27       4       3      13       4       3      13
 28      13      12       7      13      12       7
 29       6      13      13       6      13      13
 30       3       2      13       3       2      13
 31       2       4      13       2       4      13
 32       5       4      13       5       4      13
 33      11      10      13      11      10      13
 34       2       4      13       2       4      13
 35       9      10      13       9      10      13
 36      12       6       7      12       6       7
 37      13       6      13      13       6      13
 38       5       4      13       5       4      13
 39       4       2       7       4       2       7
 40      12      13       7      12      13       7
 41       3       4       7       3       4       7
 42       6      12       7       6      12       7
 43       5       4      13       5       4      13
 44       9      10      13       9      10      13
 45       9      14       7       9      14       7
 46       4       3       7       4       3       7
 47      14      13       7      14      13       7
 48      10       9      13      10       9      13
 49       5       4      13       5       4      13
 50       9      10      13       9      10      13
 51       4       2      13       4       2      13
 52       9      14       7       9      14       7
 53       3       4      13       3       4      13
 54       5       4      13       5       4      13
 55      12       6       7      12       6       7
 56       9      10      13       9      10      13
 57       3       2       7       3       2       7
 58       5       4      13       5       4      13
 59       2       5      13       2       5      13
 60       3       2       7       3       2       7
 61      10      11       7      10      11       7
 62       3       4      13       3       4      13
 63      12      13       7      12      13       7
 64       9      10      13       9      10      13
 65      10      11       7      10      11       7
 66      11       6       7      11       6       7
 67      12      13       7      12      13       7
 68       3       2       7       3       2       7
 69       2       5      13       2       5      13
 70      10      11       7      10      11       7
 71      14       9       7      14       9       7
 72      11      10      13      11      10      13
 73      14       9       7      14       9       7
 74       6      11       7       6      11       7
 75      14      13       7      14      13       7
 76       6      13      13       6      13      13
 77       9      14       7       9      14       7
 78       5       4      13       5       4      13
 79      14       9       7      14       9       7
 80       3       4      13       3       4      13
 81       2       3       7       2       3       7
 82       5       2      13       5       2      13
 83      11      10       7      11      10       7
 84      10      11       7      10      11       7
 85      13       6      13      13       6      13
 86      13       6      13      13       6      13
 87      12       6       7      12       6       7
 88       2       3       7       2       3       7
 89       2       4      13       2       4      13
 90      14       9       7      14       9       7
 91      10      11       7      10      11       7
 92       2       5       7       2       5       7
 93       6      12       7       6      12       7
 94       6      11       7       6      11       7
 95       3       2       7       3       2       7
 96       5       2       7       5       2       7
 97      11       6       7      11       6       7
 98      13      14       7      13      14       7
 99       4       5      13       4       5      13
100       5       4      13       5       4      13
101      12      13      13      12      13      13
102      11      10       7      11      10       7
103       3       4      13       3       4      13
104      10       9      13      10       9      13
105      13      12       7      13      12       7
106      13      14       7      13      14       7
107       6      11       7       6      11       7
108      10       9      13      10       9      13
109      12       6       7      12       6       7
110      11       6      13      11       6      13
111       3       2       7       3       2       7
112       5       4      13       5       4      13
113       5       4      13       5       4      13
114      10      11       7      10      11       7
115       3       4      13       3       4      13
116       4       2      13       4       2      13
117       4       5      13       4       5      13
118       2       5      13       2       5      13
119      10      11       7      10      11       7
120      10      11      13      10      11      13
121      13       6      13      13       6      13
122       9      14       7       9      14       7
123       5       2      13       5       2      13
124       9      10      13       9      10      13
125      10       9      13      10       9      13
126      11      10       7      11      10       7
127       2       3      13       2       3      13
128       6      13      13       6      13      13
129       5       2       7       5       2       7
130      13      14       7      13      14       7
131       4       5      13       4       5      13
132       3       4       7       3       4       7
133       2       5       7       2       5       7
134       6      12       7       6      12       7
135       2       5      13       2       5      13
136       4       2      13       4       2      13
137       2       5       7       2       5       7
138       9      10      13       9      10      13
139       3       2       7       3       2       7
140       4       2       7       4       2       7
141       3       4       7       3       4       7
142      13       6      13      13       6      13
143       5       2      13       5       2      13
144      14      13       7      14      13       7
145       9      10      13       9      10      13
146      12      13      13      12      13      13
147      10      11      13      10      11      13
148       2       5      13       2       5      13
149      13      12       7      13      12       7
150       5       4      13       5       4      13
151      12      13       7      12      13       7
152       3       4       7       3       4       7
153      11       6       7      11       6       7
154       6      11       7       6      11       7
155       4       5      13       4       5      13
156       3       2       7       3       2       7
157      13      12       7      13      12       7
158       4       5      13       4       5      13
159       4       5      13       4       5      13
160       5       4      13       5       4      13
161       2       4      13       2       4      13
162       3       2       7       3       2       7
163       5       2      13       5       2      13
164      10       9      13      10       9      13
165      10       9      13      10       9      13
166       6      11      13       6      11      13
167      12      13       7      12      13       7
168      11       6      13      11       6      13
169       2       3       7       2       3       7
170      10       9      13      10       9      13
171      14      13       7      14      13       7
172      13       6      13      13       6      13
173      10       9      13      10       9      13
174       9      10      13       9      10      13
175      10       9      13      10       9      13
176      10      11       7      10      11       7
177      11      10       7      11      10       7
178       5       2      13       5       2      13
179      11       6       7      11       6       7
180      13       6      13      13       6      13
181      14      13       7      14      13       7
182       5       4      13       5       4      13
183      14       9       7      14       9       7
184       6      12       7       6      12       7
185      11       6       7      11       6       7
186      11      10       7      11      10       7
187      14       9       7      14       9       7
188       5       4      13       5       4      13
189       2       3      13       2       3      13
190       5       4      13       5       4      13
191      10       9      13      10       9      13
192       2       3       7       2       3       7
193       6      12       7       6      12       7
194       9      10      13       9      10      13
195      14       9       7      14       9       7
196      14      13       7      14      13       7
197       6      11       7       6      11       7
198      14       9       7      14       9       7
199       9      14       7       9      14       7
200      14       9       7      14       9       7
201       5       4      13       5       4      13
202       6      12       7       6      12       7
203       6      13      13       6      13      13
204      13       6      13      13       6      13
205      11      10      13      11      10      13
206      14      13       7      14      13       7
207       3       4       7       3       4       7
208       5       4      13       5       4      13
209      12      13      13      12      13      13
210      10      11       7      10      11       7
211       4       3      13       4       3      13
212      14       9       7      14       9       7
213      12       6       7      12       6       7
214       9      10      13       9      10      13
215       4       2      13       4       2      13
216       9      10      13       9      10      13
217      12       6       7      12       6       7
218      12       6       7      12       6       7
219       6      11      13       6      11      13
220       5       2      13       5       2      13
221      10       9      13      10       9      13
222      12      13       7      12      13       7
223       6      11       7       6      11       7
224       6      11       7       6      11       7
225      14       9       7      14       9       7
226       5       4      13       5       4      13
227       6      12       7       6      12       7
228      14      13       7      14      13       7
229      12       6       7      12       6       7
230      13       6      13      13       6      13
231       6      11      13       6      11      13
232      10      11       7      10      11       7
233      11      10       7      11      10       7
234       3       2       7       3       2       7
235       2       3      13       2       3      13
236      10      11      13      10      11      13
237      10       9      13      10       9      13
238      13      12       7      13      12       7
239       4       5      13       4       5      13
240      10      11      13      10      11      13
241      13       6      13      13       6      13
242       9      14       7       9      14       7
243       4       2      13       4       2      13
244       9      10      13       9      10      13
245       5       2      13       5       2      13
246      12      13       7      12      13       7
247       9      10      13       9      10      13
248       4       2       7       4       2       7
249       2       5       7       2       5       7
250       6      11      13       6      11      13
